Options in 'main-linux-arm64-working' (PKG/CArchive):
 pyi-contents-directory _internal
Contents of 'main-linux-arm64-working' (PKG/CArchive):
 length, uncompressed_length, is_compressed, typecode, name
 1952, 6497, 1, 'x', 'playwright/driver/package/lib/client/browser.js'
 5927, 23906, 1, 'x', 'playwright/driver/package/lib/client/browserContext.js'
 2311, 8961, 1, 'x', 'playwright/driver/package/lib/client/browserType.js'
 710, 1790, 1, 'x', 'playwright/driver/package/lib/client/cdpSession.js'
 2371, 8020, 1, 'x', 'playwright/driver/package/lib/client/channelOwner.js'
 940, 2318, 1, 'x', 'playwright/driver/package/lib/client/clientHelper.js'
 702, 1986, 1, 'x', 'playwright/driver/package/lib/client/clientInstrumentation.js'
 1002, 2525, 1, 'x', 'playwright/driver/package/lib/client/clientStackTrace.js'
 806, 2316, 1, 'x', 'playwright/driver/package/lib/client/clock.js'
 3054, 12281, 1, 'x', 'playwright/driver/package/lib/client/connection.js'
 673, 1725, 1, 'x', 'playwright/driver/package/lib/client/consoleMessage.js'
 574, 1486, 1, 'x', 'playwright/driver/package/lib/client/coverage.js'
 689, 1741, 1, 'x', 'playwright/driver/package/lib/client/dialog.js'
 660, 1807, 1, 'x', 'playwright/driver/package/lib/client/download.js'
 1775, 6142, 1, 'x', 'playwright/driver/package/lib/client/electron.js'
 2942, 11643, 1, 'x', 'playwright/driver/package/lib/client/elementHandle.js'
 943, 2683, 1, 'x', 'playwright/driver/package/lib/client/errors.js'
 2510, 9931, 1, 'x', 'playwright/driver/package/lib/client/eventEmitter.js'
 974, 2750, 1, 'x', 'playwright/driver/package/lib/client/events.js'
 3626, 13492, 1, 'x', 'playwright/driver/package/lib/client/fetch.js'
 593, 1474, 1, 'x', 'playwright/driver/package/lib/client/fileChooser.js'
 591, 1340, 1, 'x', 'playwright/driver/package/lib/client/fileUtils.js'
 3964, 19445, 1, 'x', 'playwright/driver/package/lib/client/frame.js'
 1104, 3035, 1, 'x', 'playwright/driver/package/lib/client/harRouter.js'
 800, 2503, 1, 'x', 'playwright/driver/package/lib/client/input.js'
 1313, 3947, 1, 'x', 'playwright/driver/package/lib/client/jsHandle.js'
 581, 1350, 1, 'x', 'playwright/driver/package/lib/client/jsonPipe.js'
 721, 2079, 1, 'x', 'playwright/driver/package/lib/client/localUtils.js'
 2767, 15158, 1, 'x', 'playwright/driver/package/lib/client/locator.js'
 5667, 24912, 1, 'x', 'playwright/driver/package/lib/client/network.js'
 6263, 29458, 1, 'x', 'playwright/driver/package/lib/client/page.js'
 896, 2224, 1, 'x', 'playwright/driver/package/lib/client/platform.js'
 1012, 3223, 1, 'x', 'playwright/driver/package/lib/client/playwright.js'
 889, 2337, 1, 'x', 'playwright/driver/package/lib/client/selectors.js'
 598, 1364, 1, 'x', 'playwright/driver/package/lib/client/stream.js'
 769, 2654, 1, 'x', 'playwright/driver/package/lib/client/timeoutSettings.js'
 1243, 4289, 1, 'x', 'playwright/driver/package/lib/client/tracing.js'
 530, 1157, 1, 'x', 'playwright/driver/package/lib/client/types.js'
 813, 2124, 1, 'x', 'playwright/driver/package/lib/client/video.js'
 1463, 4841, 1, 'x', 'playwright/driver/package/lib/client/waiter.js'
 524, 1215, 1, 'x', 'playwright/driver/package/lib/client/webError.js'
 1067, 3118, 1, 'x', 'playwright/driver/package/lib/client/webSocket.js'
 983, 2776, 1, 'x', 'playwright/driver/package/lib/client/worker.js'
 602, 1418, 1, 'x', 'playwright/driver/package/lib/client/writableStream.js'
 2697, 9197, 1, 'x', 'playwright/driver/package/lib/generated/bindingsControllerSource.js'
 4967, 20466, 1, 'x', 'playwright/driver/package/lib/generated/clockSource.js'
 60718, 302520, 1, 'x', 'playwright/driver/package/lib/generated/injectedScriptSource.js'
 13168, 69514, 1, 'x', 'playwright/driver/package/lib/generated/pollingRecorderSource.js'
 4062, 15484, 1, 'x', 'playwright/driver/package/lib/generated/storageScriptSource.js'
 3162, 11580, 1, 'x', 'playwright/driver/package/lib/generated/utilityScriptSource.js'
 3117, 12109, 1, 'x', 'playwright/driver/package/lib/generated/webSocketMockSource.js'
 1016, 3386, 1, 'x', 'playwright/driver/package/lib/inProcessFactory.js'
 112, 150, 1, 'x', 'playwright/driver/package/lib/inprocess.js'
 1236, 3350, 1, 'x', 'playwright/driver/package/lib/outofprocess.js'
 1910, 6741, 1, 'x', 'playwright/driver/package/lib/protocol/serializers.js'
 13740, 219665, 1, 'x', 'playwright/driver/package/lib/protocol/validator.js'
 1611, 6051, 1, 'x', 'playwright/driver/package/lib/protocol/validatorPrimitives.js'
 1759, 5916, 1, 'x', 'playwright/driver/package/lib/remote/playwrightConnection.js'
 3357, 13353, 1, 'x', 'playwright/driver/package/lib/remote/playwrightServer.js'
 914, 2446, 1, 'x', 'playwright/driver/package/lib/server/accessibility.js'
 5420, 18839, 1, 'x', 'playwright/driver/package/lib/server/android/android.js'
 1958, 6531, 1, 'x', 'playwright/driver/package/lib/server/android/backendAdb.js'
 1360, 4467, 1, 'x', 'playwright/driver/package/lib/server/artifact.js'
 4305, 15973, 1, 'x', 'playwright/driver/package/lib/server/bidi/bidiBrowser.js'
 2503, 6885, 1, 'x', 'playwright/driver/package/lib/server/bidi/bidiChromium.js'
 1857, 6816, 1, 'x', 'playwright/driver/package/lib/server/bidi/bidiConnection.js'
 2327, 9394, 1, 'x', 'playwright/driver/package/lib/server/bidi/bidiExecutionContext.js'
 2010, 4980, 1, 'x', 'playwright/driver/package/lib/server/bidi/bidiFirefox.js'
 1440, 4987, 1, 'x', 'playwright/driver/package/lib/server/bidi/bidiInput.js'
 3461, 12894, 1, 'x', 'playwright/driver/package/lib/server/bidi/bidiNetworkManager.js'
 1238, 3555, 1, 'x', 'playwright/driver/package/lib/server/bidi/bidiOverCdp.js'
 4933, 18651, 1, 'x', 'playwright/driver/package/lib/server/bidi/bidiPage.js'
 1346, 3537, 1, 'x', 'playwright/driver/package/lib/server/bidi/bidiPdf.js'
 463, 902, 1, 'x', 'playwright/driver/package/lib/server/bidi/third_party/bidiCommands.d.js'
 1070, 3267, 1, 'x', 'playwright/driver/package/lib/server/bidi/third_party/bidiDeserializer.js'
 1402, 5606, 1, 'x', 'playwright/driver/package/lib/server/bidi/third_party/bidiKeyboard.js'
 504, 1239, 1, 'x', 'playwright/driver/package/lib/server/bidi/third_party/bidiProtocol.js'
 1900, 7068, 1, 'x', 'playwright/driver/package/lib/server/bidi/third_party/bidiProtocolCore.js'
 660, 1585, 1, 'x', 'playwright/driver/package/lib/server/bidi/third_party/bidiProtocolPermissions.js'
 1347, 4093, 1, 'x', 'playwright/driver/package/lib/server/bidi/third_party/bidiSerializer.js'
 4371, 12079, 1, 'x', 'playwright/driver/package/lib/server/bidi/third_party/firefoxPrefs.js'
 1783, 5788, 1, 'x', 'playwright/driver/package/lib/server/browser.js'
 7022, 26753, 1, 'x', 'playwright/driver/package/lib/server/browserContext.js'
 4184, 15129, 1, 'x', 'playwright/driver/package/lib/server/browserType.js'
 1032, 2861, 1, 'x', 'playwright/driver/package/lib/server/callLog.js'
 16038, 16565, 1, 'x', 'playwright/driver/package/lib/server/chromium/appIcon.png'
 5249, 17708, 1, 'x', 'playwright/driver/package/lib/server/chromium/chromium.js'
 1640, 3964, 1, 'x', 'playwright/driver/package/lib/server/chromium/chromiumSwitches.js'
 2247, 8269, 1, 'x', 'playwright/driver/package/lib/server/chromium/crAccessibility.js'
 5429, 21193, 1, 'x', 'playwright/driver/package/lib/server/chromium/crBrowser.js'
 2152, 7691, 1, 'x', 'playwright/driver/package/lib/server/chromium/crConnection.js'
 2127, 8886, 1, 'x', 'playwright/driver/package/lib/server/chromium/crCoverage.js'
 1618, 4504, 1, 'x', 'playwright/driver/package/lib/server/chromium/crDevTools.js'
 1534, 4972, 1, 'x', 'playwright/driver/package/lib/server/chromium/crDragDrop.js'
 2076, 6627, 1, 'x', 'playwright/driver/package/lib/server/chromium/crExecutionContext.js'
 1840, 6600, 1, 'x', 'playwright/driver/package/lib/server/chromium/crInput.js'
 6400, 30512, 1, 'x', 'playwright/driver/package/lib/server/chromium/crNetworkManager.js'
 10475, 46980, 1, 'x', 'playwright/driver/package/lib/server/chromium/crPage.js'
 1423, 3954, 1, 'x', 'playwright/driver/package/lib/server/chromium/crPdf.js'
 1807, 5456, 1, 'x', 'playwright/driver/package/lib/server/chromium/crProtocolHelper.js'
 1548, 5006, 1, 'x', 'playwright/driver/package/lib/server/chromium/crServiceWorker.js'
 1043, 4406, 1, 'x', 'playwright/driver/package/lib/server/chromium/defaultFontFamilies.js'
 359, 751, 1, 'x', 'playwright/driver/package/lib/server/chromium/protocol.d.js'
 1641, 4593, 1, 'x', 'playwright/driver/package/lib/server/chromium/videoRecorder.js'
 1701, 6495, 1, 'x', 'playwright/driver/package/lib/server/clock.js'
 3555, 13169, 1, 'x', 'playwright/driver/package/lib/server/codegen/csharp.js'
 3094, 11818, 1, 'x', 'playwright/driver/package/lib/server/codegen/java.js'
 3231, 11558, 1, 'x', 'playwright/driver/package/lib/server/codegen/javascript.js'
 726, 1751, 1, 'x', 'playwright/driver/package/lib/server/codegen/jsonl.js'
 1300, 4183, 1, 'x', 'playwright/driver/package/lib/server/codegen/language.js'
 698, 2210, 1, 'x', 'playwright/driver/package/lib/server/codegen/languages.js'
 2965, 10986, 1, 'x', 'playwright/driver/package/lib/server/codegen/python.js'
 356, 741, 1, 'x', 'playwright/driver/package/lib/server/codegen/types.js'
 655, 1599, 1, 'x', 'playwright/driver/package/lib/server/console.js'
 1811, 5881, 1, 'x', 'playwright/driver/package/lib/server/cookieStore.js'
 2555, 9009, 1, 'x', 'playwright/driver/package/lib/server/debugController.js'
 1336, 4112, 1, 'x', 'playwright/driver/package/lib/server/debugger.js'
 744, 1843, 1, 'x', 'playwright/driver/package/lib/server/deviceDescriptors.js'
 2873, 54181, 1, 'x', 'playwright/driver/package/lib/server/deviceDescriptorsSource.json'
 1212, 3677, 1, 'x', 'playwright/driver/package/lib/server/dialog.js'
 2562, 9508, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/androidDispatcher.js'
 1399, 4542, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/artifactDispatcher.js'
 4269, 19664, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/browserContextDispatcher.js'
 1481, 5727, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/browserDispatcher.js'
 887, 3023, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/browserTypeDispatcher.js'
 746, 1904, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/cdpSessionDispatcher.js'
 977, 3449, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/debugControllerDispatcher.js'
 718, 1795, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/dialogDispatcher.js'
 3822, 15165, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/dispatcher.js'
 1214, 4180, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/electronDispatcher.js'
 1612, 7941, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/elementHandlerDispatcher.js'
 2185, 11390, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/frameDispatcher.js'
 1146, 3784, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/jsHandleDispatcher.js'
 721, 1940, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/jsonPipeDispatcher.js'
 2091, 6427, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/localUtilsDispatcher.js'
 1986, 8280, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/networkDispatchers.js'
 3666, 16730, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/pageDispatcher.js'
 1441, 5661, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/playwrightDispatcher.js'
 919, 2553, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/streamDispatcher.js'
 867, 2553, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/tracingDispatcher.js'
 2365, 8325, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/webSocketRouteDispatcher.js'
 1144, 3463, 1, 'x', 'playwright/driver/package/lib/server/dispatchers/writableStreamDispatcher.js'
 7377, 34206, 1, 'x', 'playwright/driver/package/lib/server/dom.js'
 1105, 2931, 1, 'x', 'playwright/driver/package/lib/server/download.js'
 3691, 11842, 1, 'x', 'playwright/driver/package/lib/server/electron/electron.js'
 467, 975, 1, 'x', 'playwright/driver/package/lib/server/electron/loader.js'
 926, 2459, 1, 'x', 'playwright/driver/package/lib/server/errors.js'
 6522, 25100, 1, 'x', 'playwright/driver/package/lib/server/fetch.js'
 560, 1367, 1, 'x', 'playwright/driver/package/lib/server/fileChooser.js'
 1499, 3938, 1, 'x', 'playwright/driver/package/lib/server/fileUploadUtils.js'
 2036, 7045, 1, 'x', 'playwright/driver/package/lib/server/firefox/ffAccessibility.js'
 4500, 18694, 1, 'x', 'playwright/driver/package/lib/server/firefox/ffBrowser.js'
 1579, 5366, 1, 'x', 'playwright/driver/package/lib/server/firefox/ffConnection.js'
 2003, 6489, 1, 'x', 'playwright/driver/package/lib/server/firefox/ffExecutionContext.js'
 1227, 4582, 1, 'x', 'playwright/driver/package/lib/server/firefox/ffInput.js'
 2931, 9965, 1, 'x', 'playwright/driver/package/lib/server/firefox/ffNetworkManager.js'
 5333, 22983, 1, 'x', 'playwright/driver/package/lib/server/firefox/ffPage.js'
 1870, 4726, 1, 'x', 'playwright/driver/package/lib/server/firefox/firefox.js'
 359, 751, 1, 'x', 'playwright/driver/package/lib/server/firefox/protocol.d.js'
 1167, 3220, 1, 'x', 'playwright/driver/package/lib/server/formData.js'
 2020, 7272, 1, 'x', 'playwright/driver/package/lib/server/frameSelectors.js'
 12582, 60808, 1, 'x', 'playwright/driver/package/lib/server/frames.js'
 2056, 5692, 1, 'x', 'playwright/driver/package/lib/server/har/harRecorder.js'
 5477, 24343, 1, 'x', 'playwright/driver/package/lib/server/har/harTracer.js'
 2029, 5977, 1, 'x', 'playwright/driver/package/lib/server/harBackend.js'
 1452, 3886, 1, 'x', 'playwright/driver/package/lib/server/helper.js'
 759, 2501, 1, 'x', 'playwright/driver/package/lib/server/index.js'
 2755, 10072, 1, 'x', 'playwright/driver/package/lib/server/input.js'
 951, 2536, 1, 'x', 'playwright/driver/package/lib/server/instrumentation.js'
 2955, 10769, 1, 'x', 'playwright/driver/package/lib/server/javascript.js'
 2132, 5636, 1, 'x', 'playwright/driver/package/lib/server/launchApp.js'
 2651, 9143, 1, 'x', 'playwright/driver/package/lib/server/localUtils.js'
 1383, 6337, 1, 'x', 'playwright/driver/package/lib/server/macEditingCommands.js'
 5314, 20350, 1, 'x', 'playwright/driver/package/lib/server/network.js'
 8106, 33279, 1, 'x', 'playwright/driver/package/lib/server/page.js'
 1033, 2989, 1, 'x', 'playwright/driver/package/lib/server/pipeTransport.js'
 984, 2999, 1, 'x', 'playwright/driver/package/lib/server/playwright.js'
 1300, 3863, 1, 'x', 'playwright/driver/package/lib/server/progress.js'
 743, 1842, 1, 'x', 'playwright/driver/package/lib/server/protocolError.js'
 4516, 18663, 1, 'x', 'playwright/driver/package/lib/server/recorder.js'
 1624, 4749, 1, 'x', 'playwright/driver/package/lib/server/recorder/chat.js'
 4135, 16449, 1, 'x', 'playwright/driver/package/lib/server/recorder/recorderApp.js'
 1351, 4770, 1, 'x', 'playwright/driver/package/lib/server/recorder/recorderRunner.js'
 997, 2873, 1, 'x', 'playwright/driver/package/lib/server/recorder/recorderSignalProcessor.js'
 1869, 6104, 1, 'x', 'playwright/driver/package/lib/server/recorder/recorderUtils.js'
 872, 2118, 1, 'x', 'playwright/driver/package/lib/server/recorder/throttledFile.js'
 2341, 7375, 1, 'x', 'playwright/driver/package/lib/server/registry/browserFetcher.js'
 4670, 15869, 1, 'x', 'playwright/driver/package/lib/server/registry/dependencies.js'
 11210, 66569, 1, 'x', 'playwright/driver/package/lib/server/registry/index.js'
 3140, 36477, 1, 'x', 'playwright/driver/package/lib/server/registry/nativeDeps.js'
 1760, 4936, 1, 'x', 'playwright/driver/package/lib/server/registry/oopDownloadBrowserMain.js'
 3735, 14430, 1, 'x', 'playwright/driver/package/lib/server/screenshotter.js'
 1273, 3851, 1, 'x', 'playwright/driver/package/lib/server/selectors.js'
 4222, 15410, 1, 'x', 'playwright/driver/package/lib/server/socksClientCertificatesInterceptor.js'
 1534, 4641, 1, 'x', 'playwright/driver/package/lib/server/socksInterceptor.js'
 1777, 5541, 1, 'x', 'playwright/driver/package/lib/server/trace/recorder/snapshotter.js'
 4833, 21329, 1, 'x', 'playwright/driver/package/lib/server/trace/recorder/snapshotterInjected.js'
 5166, 22055, 1, 'x', 'playwright/driver/package/lib/server/trace/recorder/tracing.js'
 1119, 3283, 1, 'x', 'playwright/driver/package/lib/server/trace/test/inMemorySnapshotter.js'
 3024, 9848, 1, 'x', 'playwright/driver/package/lib/server/trace/viewer/traceViewer.js'
 2109, 6697, 1, 'x', 'playwright/driver/package/lib/server/transport.js'
 530, 1157, 1, 'x', 'playwright/driver/package/lib/server/types.js'
 1863, 7907, 1, 'x', 'playwright/driver/package/lib/server/usKeyboardLayout.js'
 747, 1751, 1, 'x', 'playwright/driver/package/lib/server/utils/ascii.js'
 2459, 7774, 1, 'x', 'playwright/driver/package/lib/server/utils/comparators.js'
 2370, 7581, 1, 'x', 'playwright/driver/package/lib/server/utils/crypto.js'
 631, 1494, 1, 'x', 'playwright/driver/package/lib/server/utils/debug.js'
 1508, 3838, 1, 'x', 'playwright/driver/package/lib/server/utils/debugLogger.js'
 814, 2313, 1, 'x', 'playwright/driver/package/lib/server/utils/env.js'
 598, 1465, 1, 'x', 'playwright/driver/package/lib/server/utils/eventsHelper.js'
 657, 1579, 1, 'x', 'playwright/driver/package/lib/server/utils/expectUtils.js'
 2083, 6681, 1, 'x', 'playwright/driver/package/lib/server/utils/fileUtils.js'
 2109, 7423, 1, 'x', 'playwright/driver/package/lib/server/utils/happyEyeballs.js'
 1515, 5656, 1, 'x', 'playwright/driver/package/lib/server/utils/hostPlatform.js'
 2588, 8135, 1, 'x', 'playwright/driver/package/lib/server/utils/httpServer.js'
 1141, 3015, 1, 'x', 'playwright/driver/package/lib/server/utils/image_tools/colorUtils.js'
 1385, 4607, 1, 'x', 'playwright/driver/package/lib/server/utils/image_tools/compare.js'
 1008, 2903, 1, 'x', 'playwright/driver/package/lib/server/utils/image_tools/imageChannel.js'
 1102, 4019, 1, 'x', 'playwright/driver/package/lib/server/utils/image_tools/stats.js'
 1126, 2740, 1, 'x', 'playwright/driver/package/lib/server/utils/linuxUtils.js'
 2712, 8385, 1, 'x', 'playwright/driver/package/lib/server/utils/network.js'
 1820, 5165, 1, 'x', 'playwright/driver/package/lib/server/utils/nodePlatform.js'
 998, 2848, 1, 'x', 'playwright/driver/package/lib/server/utils/pipeTransport.js'
 2735, 9325, 1, 'x', 'playwright/driver/package/lib/server/utils/processLauncher.js'
 1007, 2516, 1, 'x', 'playwright/driver/package/lib/server/utils/profiler.js'
 4517, 17519, 1, 'x', 'playwright/driver/package/lib/server/utils/socksProxy.js'
 681, 1683, 1, 'x', 'playwright/driver/package/lib/server/utils/spawnAsync.js'
 658, 1607, 1, 'x', 'playwright/driver/package/lib/server/utils/task.js'
 1483, 4151, 1, 'x', 'playwright/driver/package/lib/server/utils/userAgent.js'
 1611, 4748, 1, 'x', 'playwright/driver/package/lib/server/utils/wsServer.js'
 915, 2399, 1, 'x', 'playwright/driver/package/lib/server/utils/zipFile.js'
 739, 1916, 1, 'x', 'playwright/driver/package/lib/server/utils/zones.js'
 359, 751, 1, 'x', 'playwright/driver/package/lib/server/webkit/protocol.d.js'
 1663, 4455, 1, 'x', 'playwright/driver/package/lib/server/webkit/webkit.js'
 2088, 7220, 1, 'x', 'playwright/driver/package/lib/server/webkit/wkAccessibility.js'
 3640, 13884, 1, 'x', 'playwright/driver/package/lib/server/webkit/wkBrowser.js'
 1600, 5361, 1, 'x', 'playwright/driver/package/lib/server/webkit/wkConnection.js'
 1968, 6316, 1, 'x', 'playwright/driver/package/lib/server/webkit/wkExecutionContext.js'
 1696, 5876, 1, 'x', 'playwright/driver/package/lib/server/webkit/wkInput.js'
 2252, 7080, 1, 'x', 'playwright/driver/package/lib/server/webkit/wkInterceptableRequest.js'
 11115, 51570, 1, 'x', 'playwright/driver/package/lib/server/webkit/wkPage.js'
 1088, 3648, 1, 'x', 'playwright/driver/package/lib/server/webkit/wkProvisionalPage.js'
 1366, 4308, 1, 'x', 'playwright/driver/package/lib/server/webkit/wkWorkers.js'
 3271, 9501, 1, 'x', 'playwright/driver/package/lib/third_party/pixelmatch.js'
 1055, 6148, 1, 'x', 'playwright/driver/package/lib/utils.js'
 3025, 12962, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/ariaSnapshot.js'
 505, 1126, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/assert.js'
 805, 2395, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/colors.js'
 2523, 9239, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/cssParser.js'
 4762, 26850, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/cssTokenizer.js'
 718, 1895, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/headers.js'
 4175, 25915, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/locatorGenerators.js'
 2706, 9681, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/locatorParser.js'
 995, 3503, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/locatorUtils.js'
 1148, 3402, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/manualPromise.js'
 3617, 15289, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/mimeType.js'
 754, 2095, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/multimap.js'
 984, 2810, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/protocolFormatter.js'
 3819, 23710, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/protocolMetainfo.js'
 621, 1521, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/rtti.js'
 3656, 14046, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/selectorParser.js'
 652, 1598, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/semaphore.js'
 1785, 5326, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/stackTrace.js'
 1775, 5492, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/stringUtils.js'
 673, 1759, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/time.js'
 955, 2516, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/timeoutRunner.js'
 854, 2175, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/traceUtils.js'
 356, 741, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/types.js'
 1955, 6031, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/urlMatch.js'
 2200, 7923, 1, 'x', 'playwright/driver/package/lib/utils/isomorphic/utilityScriptSerializers.js'
 1024, 3340, 1, 'x', 'playwright/driver/package/lib/utilsBundle.js'
 145493, 468466, 1, 'x', 'playwright/driver/package/lib/utilsBundleImpl/index.js'
 174794, 461052, 1, 'x', 'playwright/driver/package/lib/vite/htmlReport/index.html'
 1557, 6012, 1, 'x', 'playwright/driver/package/lib/vite/recorder/assets/codeMirrorModule-C3UTv-Ge.css'
 96173, 293144, 1, 'x', 'playwright/driver/package/lib/vite/recorder/assets/codeMirrorModule-DzQ0k89p.js'
 43953, 80340, 1, 'x', 'playwright/driver/package/lib/vite/recorder/assets/codicon-DCmgc-ay.ttf'
 15004, 92187, 1, 'x', 'playwright/driver/package/lib/vite/recorder/assets/index-CI4HQ-Zb.css'
 97181, 312072, 1, 'x', 'playwright/driver/package/lib/vite/recorder/assets/index-D7C7daHH.js'
 645, 1078, 1, 'x', 'playwright/driver/package/lib/vite/recorder/index.html'
 2105, 5033, 1, 'x', 'playwright/driver/package/lib/vite/recorder/playwright-logo.svg'
 96181, 293158, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/assets/codeMirrorModule-CEFqZ5b3.js'
 170423, 574017, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/assets/defaultSettingsView-BA25Usqk.js'
 69730, 283876, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/assets/xtermModule-BoAIEibi.js'
 1557, 6012, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/codeMirrorModule.C3UTv-Ge.css'
 43953, 80340, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/codicon.DCmgc-ay.ttf'
 18178, 109128, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/defaultSettingsView.DVJHpiGt.css'
 667, 1742, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/index.BFsek2M6.css'
 3130, 7910, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/index.CheexZ4_.js'
 1008, 2261, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/index.html'
 2105, 5033, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/playwright-logo.svg'
 411, 799, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/snapshot.html'
 32556, 93551, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/sw.bundle.js'
 8877, 59968, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/uiMode.BatfzHMG.css'
 12023, 35095, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/uiMode.Dy4dnPNW.js'
 354, 647, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/uiMode.html'
 1606, 3971, 1, 'x', 'playwright/driver/package/lib/vite/traceViewer/xtermModule.Beg8tuEN.css'
 525, 1242, 1, 'x', 'playwright/driver/package/lib/zipBundle.js'
 18871, 54340, 1, 'x', 'playwright/driver/package/lib/zipBundleImpl.js'
 520, 1569, 1, 'x', 'playwright/driver/package/package.json'
 11710, 83815, 1, 'x', 'playwright/driver/package/protocol.yml'
 146678, 744086, 1, 'x', 'playwright/driver/package/types/protocol.d.ts'
 862, 2103, 1, 'x', 'playwright/driver/package/types/structs.d.ts'
 146147, 943546, 1, 'x', 'playwright/driver/package/types/types.d.ts'
 8, 0, 1, 'x', 'playwright/py.typed'
 1700, 5524, 1, 'x', 'playwright/sync_api/__init__.py'
 1370, 3643, 1, 'x', 'playwright/sync_api/_context_manager.py'
 124849, 842693, 1, 'x', 'playwright/sync_api/_generated.py'
 2824450, 2824450, 0, 'z', 'PYZ.pyz'
